CO2_EMISSIONS,CO2_INTENSITY,GEN_EXP,INTER_NET,SNSP_ALL,SYSTEM_DEMAND,WIND_ACTUAL,Timestamp,Region
-1.2983626063908642,-1.2230565763808001,0.42312090320979123,-1.833903222008284,1.5995874536770254,-0.6745955621538353,1.8408585333939365,08-Nov-2024 00:30:00,ALL
-1.2192961521740069,-0.9974563078420607,0.44479707064533375,-2.240749034547093,1.4939985711704322,-0.852926675171723,1.7702766688512905,08-Nov-2024 01:00:00,ALL
-1.1333543541122055,-0.8470561288162346,0.35171705753976873,-2.1033375349478924,1.2660103686066044,-0.8724519795167472,1.5735731119291627,08-Nov-2024 01:30:00,ALL
-1.0817892752751248,-0.7154559721686367,0.25991211310688267,-2.1033375349478924,1.1638817815520155,-0.9635700664601935,1.4624934562554903,08-Nov-2024 02:00:00,ALL
-1.1264790102672615,-0.8282561064380063,0.2739378685063514,-2.0063411822896335,1.2351822818523908,-0.9088992142941257,1.5099337258661212,08-Nov-2024 02:30:00,ALL
-1.1333543541122055,-0.7718560393033215,0.18723319876418124,-2.0063411822896335,1.1928991593779081,-0.9961122403685672,1.435880622083673,08-Nov-2024 03:00:00,ALL
-1.0989776348874851,-0.67785592741218,0.13623045185702232,-2.0063411822896335,1.079269501630296,-1.0442746577529602,1.342157162609012,08-Nov-2024 03:30:00,ALL
-1.2330468398638952,-0.8658561511944628,0.17830771805542842,-2.0979488486891005,1.3558706354222716,-1.0455763447092952,1.5423319587709423,08-Nov-2024 04:00:00,ALL
-1.2433598556313112,-0.9034561959509194,0.28413841788778316,-2.2838585246174303,1.4416798246355933,-1.024749353407936,1.6534116144446145,08-Nov-2024 04:30:00,ALL
-1.1677310733369262,-0.7906560616815497,0.19615867947293406,-2.480545573063344,1.260102547103184,-1.024749353407936,1.4902633701739085,08-Nov-2024 05:00:00,ALL
-1.1539803856470379,-0.8470561288162346,0.3019893793052888,-2.666455248991674,1.2959024109148218,-0.9219160838574751,1.5585310752233528,08-Nov-2024 05:30:00,ALL
-1.1058529787324292,-0.9410562407073759,0.3262156840861893,-2.259609436452865,1.2412051907876962,-0.7006293012805342,1.529604081558334,08-Nov-2024 06:00:00,ALL
-0.8033378495548886,-0.7718560393033215,0.6704842257095119,-2.3350510440759558,1.0279865419824203,-0.35307888393910347,1.5596881549699535,08-Nov-2024 06:30:00,ALL
-0.3564404996335218,-0.5650557931428104,1.2608410211598764,-2.515572033745493,0.7193987746219239,0.15327734207519075,1.6163850625533904,08-Nov-2024 07:00:00,ALL
0.04232944337323628,-0.45225565887344077,1.6471868289816052,-2.2326660051589045,0.43527092278468077,0.6830639333035141,1.5608452347165545,08-Nov-2024 07:30:00,ALL
-0.07111373006834146,-0.7154559721686367,1.7109402626155539,-1.8392919082670762,0.6153750811889647,0.9512114463085131,1.7367213561998687,08-Nov-2024 08:00:00,ALL
-0.09861510544811787,-0.7906560616815497,1.6242355928733838,-1.4540008407634364,0.7311760551514705,1.0397261593392895,1.7101085220280514,08-Nov-2024 08:30:00,ALL
-0.09517743352564582,-0.8470561288162346,1.6114849061465941,-1.184566527823828,0.7901161652674162,1.1672914810601143,1.6858098473494356,08-Nov-2024 09:00:00,ALL
-0.15018018428519866,-0.9598562630856042,1.5133046183503132,-0.8046641465789801,0.888308762151544,1.2519011332218857,1.6302700195125994,08-Nov-2024 09:30:00,ALL
-0.07111373006834146,-0.8470561288162346,1.6369862796001735,-1.1710948121768476,0.7658940971033912,1.198531968012153,1.64646913596501,08-Nov-2024 10:00:00,ALL
-0.029861666998676827,-0.809456084059778,1.6841638204892955,-1.2168986453765809,0.7069923494647401,1.220660646269847,1.5978717866077785,08-Nov-2024 10:30:00,ALL
0.07326849067548474,-0.7154559721686367,1.7581178035046758,-1.3920309487873264,0.5952654705909575,1.2128505245318373,1.5897722283815732,08-Nov-2024 11:00:00,ALL
0.07326849067548474,-0.7154559721686367,1.610209837473915,-1.0740984595185885,0.5842094046345556,1.2128505245318373,1.4462943398030799,08-Nov-2024 11:30:00,ALL
